168,181
240,183
284,123
285,210
106,75
286,81
36,145
36,145
242,145
218,162
254,128
218,162
205,176
218,162
287,59
288,214
210,156
273,172
273,172
269,84
210,156
290,216
218,162
290,216
218,162
292,140
293,217
287,59
240,183
95,66
294,218
295,160
17,219
210,156
210,156
240,183
205,176
296,75
296,75
297,46
297,46
218,162
39,198
296,75
240,183
39,198
273,172
288,214
290,216
284,20
293,217
298,56
299,150
294,218
292,140
290,216
288,214
288,214
240,183
300,75
288,214
301,220
303,158
288,214
240,183
288,214
301,220
290,216
304,222
305,141
300,75
303,223
288,214
288,214
294,218
306,201
296,75
296,75
306,201
240,183
305,141
306,201
307,35
240,183
305,141
309,225
240,183
288,214
310,17
312,226
313,227
240,183
313,227
308,228
314,147
312,226
315,200
63,227
317,147
305,141
318,75
318,75
308,228
319,145
320,160
308,228
315,200
321,147
312,226
322,183
322,183
304,222
323,184
273,172
308,228
273,172
324,184
273,172
308,228
273,172
325,229
308,228
39,111
308,228
68,75
327,224
308,228
304,222
195,157
329,76
320,160
327,224
331,184
319,145
327,224
276,206
266,127
266,127
325,229
301,220
301,220
327,224
329,76
332,92
329,76
333,231
334,232
335,22
336,68
276,206
337,233
276,206
276,206
337,233
337,233
337,233
301,220
337,233
325,229
304,222
301,220
337,233
335,234
210,156
337,233
276,206
10,9
271,91
335,235
276,206
10,9
335,236
290,216
339,39
334,232
340,118
276,206
10,9
304,222
277,91
277,91
335,68
340,118
341,38
335,15
342,237
342,237
306,201
306,201
154,34
340,118
304,222
343,221
301,220
340,118
301,220
301,220
301,220
344,233
335,231
340,118
334,232
168,181
334,232
327,224
345,238
346,231
304,222
301,59
273,172
290,216
168,181
348,128
273,172
340,118
288,214
288,214
349,46
350,239
334,232
351,211
345,238
352,239
353,240
334,232
340,118
354,56
355,160
352,239
310,17
306,201
334,232
273,172
47,44
273,172
273,172
356,75
357,75
47,44
273,172
353,165
277,91
358,241
354,56
290,216
335,15
47,44
205,176
306,201
47,44
360,38
47,44
334,232
47,44
318,75
304,222
318,75
273,172
47,44
346,242
264,202
273,172
346,242
47,44
47,44
68,201
47,44
47,44
318,75
362,220
318,75
39,111
264,202
318,75
39,111
363,56
273,172
318,75
364,243
365,244
273,172
47,44
353,165
364,243
182,139
264,202
334,232
354,56
273,172
273,172
366,245
273,172
331,184
305,141
290,216
264,202
39,213
227,93
367,7
365,244
273,172
365,244
273,172
369,25
366,245
47,44
227,93
370,246
364,243
290,216
370,246
366,245
273,172
372,209
273,172
373,115
39,213
374,247
112,70
375,248
334,232
375,248
376,70
374,144
376,70
290,216
376,70
375,248
376,70
375,248
377,149
375,248
376,70
376,70
273,172
321,249
375,248
378,250
375,248
376,70
334,232
376,70
375,248
378,250
380,75
375,248
381,252
378,250
382,253
364,243
364,243
182,139
377,149
383,98
375,248
288,91
375,248
375,248
375,248
375,248
296,75
310,254
375,248
378,236
375,248
375,248
290,216
375,248
296,75
273,172
384,25
273,172
385,78
384,25
273,172
375,248
117,99
375,248
352,239
382,253
273,172
375,248
290,216
386,29
375,248
117,99
384,25
387,19
273,172
290,216
182,139
375,248
388,255
273,172
290,216
382,253
389,256
352,47
366,245
385,206
352,47
391,60
382,253
290,216
117,99
273,172
375,248
68,206
364,243
382,253
392,258
382,253
273,172
117,99
392,258
334,232
290,216
290,216
88,76
290,216
334,232
273,172
117,99
39,259
395,75
396,37
387,19
395,75
117,99
384,34
334,232
397,260
273,172
290,216
273,172
400,262
117,99
273,172
401,241
307,35
290,216
400,262
400,262
366,245
182,139
117,99
366,245
402,166
345,238
22,93
366,245
22,93
403,263
273,172
273,172
259,197
273,172
290,216
366,245
403,263
366,245
259,197
403,263
259,197
405,51
307,35
273,172
334,232
403,263
273,172
142,29
334,232
407,114
22,211
47,44
334,232
49,47
334,232
142,29
408,265
403,263
334,232
142,29
47,44
142,29
409,187
142,29
280,200
345,238
403,263
410,67
411,25
403,263
410,67
403,263
412,266
413,73
49,239
412,266
414,267
413,73
415,268
412,266
412,266
415,268
415,268
412,266
403,263
117,99
415,269
415,269
413,73
417,254
415,269
327,228
327,228
259,197
415,270
415,270
415,270
417,254
259,197
403,263
47,44
47,44
47,44
415,268
410,67
47,44
410,67
413,73
422,271
423,91
422,271
425,7
47,44
47,44
425,7
259,197
427,272
413,73
3,3
413,73
310,17
428,273
430,274
310,17
431,275
410,67
427,272
26,276
101,88
47,44
200,149
47,44
417,254
410,67
417,254
433,58
331,196
410,67
434,15
435,223
436,75
417,254
438,277
364,243
417,254
438,277
439,72
440,278
441,227
3,3
56,52
3,3
331,196
410,67
331,196
334,232
442,277
443,141
444,231
445,52
410,67
446,16
369,231
443,104
304,222
410,67
448,250
427,272
410,67
277,222
340,118
450,90
410,67
451,106
3,3
3,3
3,3
410,67
3,3
403,263
453,163
3,3
410,67
325,229
455,92
410,67
457,279
443,70
68,104
459,280
460,94
462,184
463,279
462,184
410,67
466,196
413,73
467,202
468,184
410,67
410,67
467,202
469,184
5,5
306,201
472,283
473,196
116,196
474,60
475,256
364,243
477,36
160,89
478,284
417,285
147,118
479,286
374,30
479,286
481,287
482,196
482,196
485,290
486,291
482,196
487,184
476,22
486,291
448,250
476,84
476,84
486,291
481,287
476,292
476,292
481,287
334,232
486,291
491,160
492,293
493,145
486,291
494,294
494,294
494,294
486,291
491,160
270,205
495,295
492,293
497,180
498,296
270,205
486,291
498,296
334,232
486,291
270,205
498,296
492,293
366,245
486,291
498,296
366,245
345,238
500,293
486,291
501,150
498,296
502,49
503,59
501,150
486,291
413,73
504,297
142,29
486,291
8,123
366,245
501,150
486,291
498,296
486,291
506,56
498,296
498,296
486,291
334,232
498,296
481,287
242,184
509,298
510,299
506,56
511,196
512,300
142,29
513,196
481,287
498,296
512,300
512,300
512,300
498,296
366,245
512,300
366,245
504,297
512,300
415,268
516,255
366,245
517,301
518,196
517,301
498,296
512,300
492,293
334,232
313,227
47,44
520,302
81,29
366,245
517,196
517,196
366,245
366,245
522,196
486,291
366,245
486,291
286,81
334,232
366,245
366,245
486,291
524,287
506,304
366,245
81,29
308,228
88,76
308,228
286,81
486,291
366,245
486,291
334,232
88,76
308,228
526,308
527,309
486,291
528,150
529,272
17,272
305,141
529,272
530,310
325,229
308,228
334,232
308,228
532,272
504,297
533,49
364,243
334,232
308,228
504,297
486,291
413,73
443,160
81,29
81,29
486,291
415,268
81,29
81,29
366,245
447,312
334,232
504,297
536,314
81,29
486,291
502,49
325,229
537,293
366,245
538,315
270,205
413,73
539,196
541,317
423,304
541,317
542,19
422,271
541,317
544,33
226,168
504,297
545,290
226,168
541,317
544,33
413,73
506,56
546,288
504,297
334,232
486,291
504,297
547,318
334,232
486,291
486,291
504,297
366,245
486,291
504,297
313,227
486,291
443,207
285,319
285,319
492,243
486,291
551,178
504,297
366,245
98,85
325,229
366,245
325,229
98,85
504,297
552,231
552,231
547,318
273,172
554,49
403,263
504,297
415,268
547,318
142,29
542,19
556,321
142,29
492,293
492,293
67,282
142,29
375,248
142,29
560,150
561,37
486,291
205,176
27,27
374,196
375,248
375,248
375,248
562,59
562,59
375,248
375,248
559,85
486,291
403,263
486,291
325,229
486,291
403,263
413,73
417,254
547,318
375,248
366,245
417,254
334,232
27,27
486,291
403,263
566,149
366,245
567,301
366,245
403,263
273,172
366,245
568,323
334,232
569,134
52,324
568,187
27,27
84,34
375,248
273,172
571,220
366,245
486,291
375,248
486,291
154,34
375,248
27,27
273,172
375,248
375,248
572,186
250,189
375,248
486,291
443,174
375,248
334,232
573,65
486,291
574,325
375,248
291,65
8,243
575,235
443,174
375,248
375,248
486,291
250,189
576,170
8,243
403,263
486,291
250,189
27,27
366,245
403,263
27,27
250,189
170,33
250,189
250,189
366,245
366,245
250,189
486,291
366,245
250,189
366,245
486,291
334,232
403,263
250,189
147,118
571,220
170,33
486,291
68,324
578,88
144,117
27,27
486,291
250,189
10,9
571,220
273,172
571,220
486,291
10,9
250,189
580,75
581,145
10,9
486,291
532,327
250,189
10,9
493,184
250,189
582,22
250,189
375,248
27,27
250,189
485,290
250,189
273,172
583,58
585,72
586,329
578,88
486,291
27,27
587,29
586,329
250,189
10,9
387,19
498,296
575,235
586,329
334,232
387,19
250,189
10,9
486,291
334,232
387,19
10,9
498,296
588,29
10,9
486,291
10,9
250,189
6,6
578,88
10,9
10,9
10,9
387,19
498,296
414,267
10,9
486,291
250,189
590,200
250,189
414,267
588,29
590,200
387,19
590,200
10,9
486,291
250,189
10,9
586,329
578,88
498,296
593,227
10,9
250,189
486,291
10,9
578,88
387,19
498,296
27,27
486,291
35,302
578,88
586,329
594,331
35,302
486,291
35,302
366,245
250,189
586,329
364,243
366,245
27,27
366,245
387,19
414,267
366,245
486,291
68,227
596,332
250,189
486,291
366,245
414,267
586,329
597,333
486,291
598,250
486,291
599,250
600,143
315,200
486,291
586,329
486,291
366,245
309,225
601,334
10,9
602,335
603,170
602,335
10,9
604,336
586,329
486,291
315,200
605,74
591,115
591,337
532,301
269,84
586,329
606,36
486,291
414,267
607,148
608,64
608,64
269,84
486,291
315,200
325,229
364,243
609,148
575,235
610,293
10,9
538,315
10,9
603,170
414,267
609,148
586,329
414,267
486,291
609,148
387,19
486,291
612,338
366,245
613,196
613,196
492,293
486,291
609,148
315,200
492,293
486,291
388,301
614,196
364,243
493,145
492,293
138,56
366,245
547,318
27,27
615,339
138,56
27,27
492,293
615,339
538,315
609,148
615,339
255,341
609,148
617,342
615,339
10,9
255,341
615,339
486,291
230,12
615,339
47,44
492,293
486,291
315,200
615,339
575,235
492,293
615,339
27,27
615,339
615,339
615,339
615,339
615,339
517,255
615,339
615,339
615,339
578,88
371,227
609,148
557,343
615,339
486,291
615,339
10,9
615,339
609,148
618,309
10,9
615,339
486,291
618,309
578,88
615,339
619,50
615,339
578,88
615,339
615,339
620,72
619,50
615,339
27,27
615,339
47,44
615,339
621,329
615,339
27,27
615,339
615,339
623,290
615,339
47,44
315,200
142,29
615,339
615,339
615,339
63,227
615,339
615,339
486,291
47,44
47,44
615,339
624,344
615,339
615,339
615,339
615,339
47,44
441,227
615,339
615,339
27,27
486,291
615,339
615,339
615,339
27,27
538,315
486,291
315,200
615,339
624,344
615,339
624,344
27,27
366,245
486,291
586,329
624,344
626,196
626,196
486,291
623,260
96,83
27,27
486,291
47,44
615,339
615,339
39,259
486,291
628,172
629,34
96,83
629,34
486,291
629,34
615,339
630,227
315,200
486,291
88,76
538,315
615,339
621,329
10,9
315,200
10,9
615,339
575,235
493,145
10,9
157,64
493,145
10,9
486,291
10,9
486,291
10,9
30,30
632,346
10,9
30,30
10,9
10,9
10,9
22,2
10,9
10,9
10,9
22,2
10,9
27,27
157,64
22,2
10,9
10,9
10,9
578,88
579,25
10,9
157,64
10,9
315,200
10,9
634,347
10,9
634,347
10,9
10,9
10,9
10,9
277,196
95,66
635,348
277,196
636,349
277,196
277,196
636,349
277,196
637,350
638,351
639,103
639,103
636,349
640,352
641,353
12,354
639,103
84,34
639,103
22,16
642,196
277,196
47,44
636,349
644,196
277,196
277,196
641,353
504,297
538,315
640,352
614,355
157,64
646,319
116,56
640,352
10,9
387,19
27,27
27,27
640,352
27,27
10,9
640,352
27,27
12,354
640,352
10,9
27,27
640,352
486,291
486,291
646,319
504,297
486,291
27,27
12,354
648,250
486,291
649,87
650,318
486,291
651,250
652,72
486,291
630,72
27,27
387,356
652,72
650,318
615,339
653,33
615,339
22,131
425,7
387,356
504,297
12,354
654,136
387,356
425,7
486,291
118,100
387,356
504,297
504,297
650,318
411,25
425,7
650,318
655,357
655,357
27,27
504,297
460,94
656,214
655,357
655,357
27,27
655,357
657,358
504,297
27,27
27,27
190,184
660,214
27,27
425,7
387,356
661,359
655,357
27,27
655,357
655,357
578,88
655,357
655,357
578,88
656,326
655,357
387,356
578,88
655,357
276,206
544,33
663,72
664,19
198,51
198,51
665,130
665,130
10,9
667,332
3,3
425,7
239,281
668,255
182,139
3,3
667,332
425,7
667,332
144,117
182,139
144,117
504,297
667,332
387,356
144,117
504,297
27,27
669,14
425,7
415,268
387,356
425,7
212,158
415,268
250,276
673,134
673,134
415,268
674,332
250,276
212,158
250,276
250,276
676,14
673,134
387,356
677,196
27,27
667,332
679,91
680,36
250,276
679,91
27,27
212,158
61,360
387,356
250,276
678,115
231,58
401,192
682,187
50,72
109,25
250,276
239,281
239,281
123,104
123,104
50,72
123,104
684,111
50,72
182,139
276,206
685,362
686,363
182,139
678,115
687,59
387,356
685,362
182,139
123,104
688,364
689,364
387,356
690,134
17,134
22,364
208,154
691,364
208,154
208,154
276,206
472,283
690,134
276,206
276,206
125,134
670,309
276,206
504,297
670,309
276,206
689,364
125,364
670,309
276,206
389,242
389,284
387,356
276,206
684,213
684,213
504,297
276,206
276,206
1,1
692,313
504,297
212,158
693,365
387,356
387,356
250,276
250,276
1,1
1,1
694,130
695,187
472,283
1,1
157,64
694,130
694,130
697,366
387,356
387,356
387,356
104,157
104,157
699,34
699,34
700,239
472,101
701,106
294,218
504,297
702,34
504,297
702,34
387,356
552,35
655,357
504,297
276,206
655,357
276,206
504,297
250,276
104,90
703,367
504,297
655,357
276,206
652,72
36,145
276,206
655,357
36,145
224,166
12,354
1,1
224,166
36,145
36,145
504,297
1,1
36,145
706,19
707,369
224,166
655,357
12,354
481,287
1,1
415,268
224,166
708,187
709,129
481,287
1,1
221,36
504,297
1,1
221,75
708,187
630,84
1,1
387,356
1,1
12,354
276,206
216,161
415,268
711,120
1,1
415,268
517,301
712,62
276,206
713,72
415,268
1,1
712,115
250,276
512,300
208,154
714,370
481,287
12,354
1,1
387,356
415,268
707,369
415,268
387,356
504,297
712,115
415,268
12,354
711,120
387,356
415,270
276,206
123,104
415,270
415,270
39,111
415,269
708,187
415,269
708,187
415,269
707,369
415,268
1,1
387,356
1,1
84,34
1,1
1,1
212,158
708,187
1,1
36,184
708,187
719,235
720,29
1,1
276,206
640,352
1,1
721,358
721,358
1,1
250,276
1,1
1,1
640,352
387,356
276,206
212,158
250,276
276,206
276,206
276,206
276,206
571,220
65,57
387,356
722,177
722,177
96,83
722,177
479,73
250,276
382,253
721,358
721,358
382,253
250,276
96,83
723,364
724,184
250,276
721,358
250,276
721,358
216,161
721,358
725,246
216,161
250,276
250,276
1,1
250,276
726,372
724,184
719,235
1,1
250,276
1,1
319,184
216,161
216,161
727,373
216,161
1,1
421,364
571,220
721,358
250,276
721,358
728,91
729,374
250,276
728,91
720,29
730,56
730,56
721,358
721,358
216,161
731,375
721,358
216,161
403,263
1,1
1,1
403,263
733,376
216,161
216,161
250,276
250,276
707,369
250,276
512,300
734,29
216,161
276,206
707,369
216,161
250,276
276,206
640,352
707,369
720,29
720,29
66,62
481,287
720,29
66,62
736,378
250,276
250,276
640,352
250,276
1,1
250,276
737,198
335,22
1,1
727,373
250,276
335,289
250,276
250,276
335,84
707,369
720,29
737,198
250,276
259,197
707,369
250,276
720,29
481,287
727,373
481,287
707,369
80,364
168,181
481,287
707,369
741,332
1,1
512,300
737,259
742,367
250,276
743,362
17,362
250,276
640,352
707,369
741,332
745,362
1,1
250,276
61,234
746,3
747,62
745,362
748,33
741,332
747,62
746,3
61,234
745,362
1,1
727,373
707,369
745,362
749,379
741,332
745,362
538,315
1,1
1,1
707,369
746,3
747,115
742,380
746,3
742,380
250,276
747,115
746,3
742,380
250,276
355,141
742,380
1,1
746,3
751,374
68,29
355,160
707,369
250,276
250,276
744,381
250,276
611,382
640,352
1,1
250,276
752,237
707,369
1,1
250,276
746,3
1,1
250,276
753,358
1,1
250,276
250,276
707,369
707,369
754,361
250,276
755,383
746,3
754,293
250,276
212,158
1,1
727,373
250,276
1,1
464,62
199,142
464,62
250,276
1,1
250,276
707,369
756,203
707,369
305,141
707,369
250,276
66,62
1,1
707,369
757,361
464,62
758,256
707,369
250,276
758,256
707,369
759,384
707,369
443,385
707,369
250,276
250,276
707,369
727,373
707,369
707,369
250,276
221,312
707,369
250,276
1,1
250,276
760,196
250,276
1,1
221,75
1,1
250,276
707,369
250,276
759,384
276,206
250,276
761,196
707,369
761,196
707,369
250,276
212,158
762,125
321,147
1,1
250,276
762,125
1,1
200,149
707,369
250,276
250,276
182,139
250,276
764,108
250,276
250,276
707,369
762,125
250,276
765,174
250,276
250,276
765,174
759,384
707,369
707,369
767,22
1,1
767,22
755,383
768,90
707,369
767,22
464,62
707,369
225,167
747,62
96,83
707,369
250,276
335,236
768,90
720,29
720,29
768,90
769,299
250,276
179,212
707,369
770,386
771,387
771,387
250,276
76,100
335,324
707,369
335,130
250,276
707,369
771,387
747,62
708,187
707,369
772,33
335,234
707,369
771,387
708,187
771,387
707,369
250,276
773,236
76,100
771,387
96,83
771,387
755,383
771,387
250,276
391,97
771,387
250,276
771,387
771,387
630,72
767,22
771,387
771,387
707,369
250,276
346,242
181,90
707,369
346,388
771,387
250,276
707,369
250,276
171,22
272,207
250,276
771,387
216,161
22,161
250,276
771,387
250,276
181,90
118,100
171,22
181,90
770,386
776,33
250,276
707,369
747,62
708,187
181,90
272,207
707,369
707,369
771,387
690,134
771,387
118,100
181,90
771,387
777,127
181,90
272,207
181,90
168,181
771,387
707,369
707,369
118,100
707,369
707,369
707,369
771,387
707,369
778,46
707,369
646,319
707,369
707,369
76,100
118,100
771,387
707,369
707,369
771,387
707,369
779,362
771,387
76,100
168,181
656,214
272,104
221,75
771,387
780,389
781,390
213,259
771,387
118,100
780,389
76,103
39,147
233,31
118,100
782,151
659,391
27,27
86,61
783,153
27,27
784,386
785,392
39,147
646,319
786,30
782,151
168,181
68,214
27,27
457,279
233,107
266,127
457,279
213,259
27,27
785,392
464,62
782,151
785,392
118,100
785,392
627,30
27,27
720,29
27,27
226,168
118,100
27,27
27,27
785,392
791,396
785,392
656,214
792,395
751,374
720,29
234,127
794,392
783,153
266,127
266,127
118,100
785,392
783,153
118,100
795,47
266,127
785,392
213,259
118,100
783,153
785,392
168,181
785,392
40,62
118,100
266,127
783,153
266,127
796,279
797,397
266,127
233,123
118,100
264,202
118,100
266,127
798,46
266,127
226,168
266,127
226,168
40,295
785,392
266,127
259,197
68,206
73,307
785,392
266,127
266,127
266,127
785,392
785,392
785,392
344,233
344,233
27,27
618,134
39,207
344,233
795,208
73,180
73,127
73,56
264,202
168,181
344,233
344,233
344,233
118,100
344,233
653,33
800,34
785,392
800,184
344,233
795,208
785,392
118,100
795,208
172,131
802,373
118,100
795,208
802,373
76,103
653,33
802,373
769,299
785,392
802,373
118,100
653,33
802,373
785,392
656,214
798,239
803,162
259,197
803,162
804,136
802,373
805,395
266,127
266,127
168,181
575,235
807,341
808,234
759,384
273,172
639,103
785,392
273,172
76,182
273,172
759,384
273,172
168,181
759,384
809,292
759,384
759,384
759,384
810,91
759,384
759,384
653,33
759,384
785,392
181,90
811,157
811,157
66,62
813,398
656,214
168,181
785,392
815,145
785,392
737,259
168,181
815,145
1,1
410,67
259,197
273,172
779,362
779,362
1,1
779,362
779,362
1,1
410,67
817,184
779,362
818,157
777,127
818,157
777,127
817,184
779,362
779,362
76,103
410,67
285,396
285,396
285,396
779,362
410,67
803,162
803,162
1,1
273,172
292,140
226,168
1,1
1,1
821,401
822,217
823,34
36,184
410,67
305,141
305,141
270,205
410,67
825,138
826,402
827,48
1,1
410,67
36,184
1,1
828,403
410,67
270,205
1,1
410,67
1,1
829,382
321,405
779,362
1,1
436,75
410,67
36,145
779,362
779,362
1,1
828,403
36,145
828,403
828,403
266,127
266,127
831,395
127,107
1,1
266,127
828,403
832,347
833,181
834,401
822,217
1,1
259,197
280,200
280,200
779,362
410,67
1,1
779,362
779,362
410,67
836,22
828,403
410,67
836,22
372,209
779,362
828,403
822,217
828,403
372,209
280,200
290,216
290,216
280,200
372,209
280,200
1,1
828,403
280,200
372,209
290,216
280,200
290,216
1,1
837,407
822,217
822,217
1,1
822,217
290,216
280,200
822,217
290,216
1,1
373,115
410,67
838,162
837,407
1,1
1,1
280,200
659,408
334,232
1,1
1,1
280,200
839,360
1,1
280,200
280,200
656,214
1,1
280,200
410,67
840,409
280,200
17,410
334,232
841,74
487,145
1,1
487,145
280,200
280,200
828,403
487,145
410,67
1,1
280,200
825,138
797,397
280,200
334,232
843,104
1,1
410,67
334,232
1,1
410,67
1,1
290,216
290,216
1,1
1,1
844,91
1,1
36,145
845,325
797,397
828,403
848,316
849,414
68,157
849,372
850,415
410,67
334,232
85,74
850,415
851,416
641,353
797,397
66,408
290,216
828,403
410,67
255,341
852,417
410,67
852,68
828,403
1,1
797,397
828,403
851,416
255,341
85,74
656,214
255,341
1,1
319,34
641,353
1,1
410,67
838,162
365,244
828,403
410,67
828,403
828,403
828,403
828,403
1,1
854,47
1,1
828,403
828,403
1,1
855,219
280,200
828,403
795,47
1,1
88,76
828,403
854,47
10,9
656,214
10,9
854,47
10,9
844,91
280,200
828,403
270,205
410,67
856,46
270,205
270,205
854,47
838,162
410,67
857,240
180,138
1,1
858,185
859,219
795,47
12,354
855,219
860,46
828,403
828,403
1,1
838,162
344,233
1,1
344,233
828,403
12,354
828,403
344,233
344,233
861,322
205,176
862,390
425,7
12,354
656,214
425,7
858,185
828,403
858,185
284,395
223,418
828,403
415,268
828,403
797,397
223,418
828,403
12,354
864,14
828,403
630,72
630,72
12,354
858,185
828,403
414,267
12,354
498,296
498,296
865,351
12,354
304,222
334,232
414,267
828,403
828,403
858,185
498,296
858,185
12,354
828,403
498,296
12,354
867,395
498,296
498,296
304,222
828,403
498,296
828,403
869,422
12,354
552,15
797,397
76,100
414,267
870,184
797,397
828,403
537,243
797,397
413,73
797,397
828,403
808,235
413,73
413,73
335,130
872,423
284,395
413,73
873,422
10,9
873,422
10,9
433,425
334,232
876,16
858,185
876,16
10,9
851,416
876,16
10,9
366,245
10,9
877,425
878,426
366,245
851,416
876,16
168,181
879,427
828,403
828,403
828,403
366,245
10,9
168,181
828,403
879,427
366,245
433,425
858,185
828,403
879,427
10,9
828,403
880,44
828,403
828,403
880,44
879,427
858,185
879,427
761,395
858,185
366,245
849,372
881,422
366,245
879,427
878,426
879,427
210,410
881,422
413,73
879,427
879,427
873,422
879,427
210,410
276,206
353,165
828,403
858,185
883,374
873,422
858,185
182,139
884,429
759,384
828,403
828,403
334,232
858,185
108,360
885,239
264,202
887,16
378,250
828,403
887,16
828,403
858,185
777,127
694,130
276,206
858,185
276,206
858,185
883,374
888,138
498,296
276,206
828,403
888,138
50,72
883,374
828,403
870,29
811,157
828,403
498,296
12,11
828,403
889,260
828,403
375,248
276,206
108,94
39,213
108,94
891,162
623,431
108,94
276,206
498,296
375,248
891,162
108,94
851,416
