source,target,weight
76,62,1
130,75,1
3,3,1
59,54,1
131,110,1
76,62,1
39,111,1
3,3,1
132,112,1
50,72,1
3,3,1
134,113,1
118,100,1
22,114,1
134,113,1
118,100,1
3,3,1
59,54,1
135,51,1
135,51,1
118,100,1
134,113,1
3,3,1
134,113,1
136,115,1
137,114,1
3,3,1
138,56,1
118,100,1
127,107,1
139,55,1
50,72,1
140,114,1
141,116,1
50,72,1
59,54,1
3,3,1
118,100,1
50,72,1
76,62,1
95,109,1
50,72,1
3,3,1
76,62,1
3,3,1
137,114,1
3,3,1
137,114,1
12,11,1
3,3,1
3,3,1
95,34,1
144,117,1
59,54,1
59,54,1
145,56,1
3,3,1
145,56,1
127,107,1
12,11,1
146,51,1
147,118,1
146,51,1
149,56,1
149,56,1
145,56,1
145,56,1
136,115,1
149,56,1
120,34,1
140,114,1
3,3,1
140,114,1
3,3,1
150,88,1
140,114,1
118,100,1
78,101,1
145,56,1
12,11,1
3,3,1
152,34,1
3,3,1
66,62,1
68,72,1
6,6,1
12,11,1
154,34,1
3,3,1
66,62,1
156,119,1
118,100,1
12,11,1
157,64,1
158,121,1
81,29,1
81,29,1
3,3,1
106,75,1
159,123,1
3,3,1
159,123,1
3,3,1
76,62,1
106,75,1
59,54,1
84,34,1
118,100,1
3,3,1
160,89,1
3,3,1
157,64,1
12,11,1
3,3,1
157,64,1
63,124,1
161,87,1
157,64,1
161,87,1
59,54,1
162,125,1
12,11,1
3,3,1
163,56,1
3,3,1
165,34,1
3,3,1
3,3,1
166,127,1
106,75,1
159,123,1
3,3,1
167,128,1
3,3,1
3,3,1
12,11,1
159,123,1
170,33,1
134,113,1
171,22,1
172,131,1
3,3,1
76,100,1
157,64,1
171,22,1
3,3,1
170,33,1
173,132,1
3,3,1
106,75,1
3,3,1
157,64,1
157,64,1
12,11,1
112,70,1
176,75,1
157,64,1
3,3,1
147,118,1
157,64,1
106,75,1
159,123,1
157,64,1
3,3,1
159,123,1
112,70,1
3,3,1
12,11,1
112,70,1
171,22,1
177,134,1
3,3,1
3,3,1
157,64,1
3,3,1
124,137,1
12,11,1
3,3,1
180,138,1
112,70,1
181,90,1
106,75,1
123,104,1
112,70,1
3,3,1
134,113,1
134,113,1
182,139,1
157,64,1
123,104,1
3,3,1
157,64,1
3,3,1
112,70,1
183,140,1
123,104,1
184,141,1
157,64,1
123,104,1
183,140,1
112,70,1
183,140,1
106,75,1
157,64,1
134,113,1
159,123,1
112,70,1
112,70,1
106,75,1
112,70,1
187,34,1
63,144,1
134,113,1
134,113,1
188,114,1
134,113,1
189,46,1
134,113,1
188,114,1
134,113,1
189,46,1
112,70,1
76,62,1
190,37,1
76,62,1
188,114,1
76,62,1
75,69,1
112,70,1
182,139,1
112,70,1
157,64,1
189,46,1
182,139,1
193,146,1
195,147,1
95,66,1
76,62,1
196,33,1
198,51,1
199,142,1
200,149,1
201,34,1
202,119,1
196,33,1
106,75,1
198,114,1
196,33,1
199,142,1
169,150,1
157,64,1
206,153,1
106,75,1
207,67,1
208,154,1
210,156,1
195,157,1
211,51,1
211,51,1
210,156,1
212,158,1
213,139,1
214,159,1
215,160,1
61,56,1
210,156,1
33,33,1
212,158,1
216,161,1
217,61,1
218,162,1
216,161,1
212,158,1
219,163,1
220,164,1
221,75,1
216,161,1
182,139,1
59,54,1
220,164,1
223,160,1
216,161,1
182,139,1
224,166,1
6,6,1
182,139,1
76,62,1
182,139,1
225,167,1
182,139,1
182,139,1
182,139,1
226,168,1
182,139,1
182,139,1
227,93,1
228,91,1
228,91,1
6,6,1
227,93,1
76,115,1
216,161,1
228,91,1
229,59,1
22,46,1
227,93,1
216,161,1
76,115,1
220,34,1
212,158,1
228,91,1
220,34,1
228,91,1
76,115,1
227,93,1
228,91,1
231,58,1
228,91,1
214,159,1
214,159,1
75,170,1
232,171,1
233,172,1
76,115,1
214,159,1
76,62,1
205,176,1
235,8,1
214,159,1
212,158,1
236,177,1
51,179,1
214,159,1
51,179,1
214,159,1
238,88,1
6,6,1
6,6,1
168,181,1
214,159,1
239,182,1
214,159,1
240,183,1
241,75,1
240,183,1
75,69,1
232,171,1
242,184,1
243,149,1
210,156,1
244,106,1
245,185,1
75,69,1
246,20,1
244,106,1
75,69,1
232,171,1
245,185,1
76,100,1
210,156,1
233,112,1
210,156,1
17,147,1
233,158,1
232,171,1
88,76,1
6,6,1
240,183,1
76,100,1
232,171,1
240,183,1
220,34,1
248,188,1
232,171,1
240,183,1
6,6,1
250,189,1
251,157,1
252,190,1
250,189,1
252,190,1
210,156,1
220,164,1
240,183,1
210,156,1
182,139,1
210,156,1
254,192,1
234,127,1
117,99,1
234,127,1
117,99,1
234,127,1
233,193,1
210,156,1
254,192,1
22,15,1
240,183,1
259,197,1
260,84,1
210,156,1
168,181,1
39,198,1
40,199,1
39,198,1
168,181,1
240,183,1
233,201,1
214,159,1
240,183,1
6,6,1
262,75,1
240,183,1
240,183,1
214,159,1
214,159,1
263,143,1
264,202,1
6,6,1
199,203,1
265,39,1
168,181,1
266,127,1
199,203,1
17,91,1
267,185,1
266,127,1
266,127,1
269,84,1
266,127,1
270,205,1
266,127,1
240,183,1
266,127,1
266,127,1
271,91,1
266,127,1
199,162,1
272,104,1
73,206,1
273,172,1
273,172,1
274,138,1
199,162,1
266,127,1
266,127,1
199,162,1
273,172,1
73,207,1
73,177,1
275,208,1
171,22,1
264,202,1
276,206,1
277,91,1
276,206,1
276,206,1
276,206,1
12,11,1
276,206,1
276,206,1
199,162,1
199,162,1
276,206,1
276,206,1
276,206,1
218,162,1
273,172,1
276,206,1
278,210,1
278,210,1
279,140,1
280,200,1
276,206,1
280,200,1
278,210,1
280,200,1
273,172,1
225,167,1
225,167,1
276,206,1
106,75,1
276,206,1
277,91,1
254,128,1
220,34,1
273,172,1
68,123,1
179,212,1
283,213,1
168,181,1
240,183,1
284,123,1
285,210,1
106,75,1
286,81,1
36,145,1
36,145,1
242,145,1
218,162,1
254,128,1
218,162,1
205,176,1
218,162,1
287,59,1
288,214,1
210,156,1
273,172,1
273,172,1
269,84,1
210,156,1
290,216,1
218,162,1
290,216,1
218,162,1
292,140,1
293,217,1
287,59,1
240,183,1
95,66,1
294,218,1
295,160,1
17,219,1
210,156,1
210,156,1
240,183,1
205,176,1
296,75,1
296,75,1
297,46,1
297,46,1
218,162,1
39,198,1
296,75,1
240,183,1
39,198,1
273,172,1
288,214,1
290,216,1
284,20,1
293,217,1
298,56,1
299,150,1
294,218,1
292,140,1
290,216,1
288,214,1
288,214,1
240,183,1
300,75,1
288,214,1
301,220,1
303,158,1
288,214,1
240,183,1
288,214,1
301,220,1
290,216,1
304,222,1
305,141,1
300,75,1
303,223,1
288,214,1
288,214,1
294,218,1
306,201,1
296,75,1
296,75,1
306,201,1
240,183,1
305,141,1
306,201,1
307,35,1
240,183,1
305,141,1
309,225,1
240,183,1
288,214,1
310,17,1
312,226,1
313,227,1
240,183,1
313,227,1
308,228,1
314,147,1
312,226,1
315,200,1
63,227,1
317,147,1
305,141,1
318,75,1
318,75,1
308,228,1
319,145,1
320,160,1
308,228,1
315,200,1
321,147,1
312,226,1
322,183,1
322,183,1
304,222,1
323,184,1
273,172,1
308,228,1
273,172,1
324,184,1
273,172,1
308,228,1
273,172,1
325,229,1
308,228,1
39,111,1
308,228,1
68,75,1
327,224,1
308,228,1
304,222,1
195,157,1
329,76,1
320,160,1
327,224,1
331,184,1
319,145,1
327,224,1
276,206,1
266,127,1
266,127,1
325,229,1
301,220,1
301,220,1
327,224,1
329,76,1
332,92,1
329,76,1
333,231,1
334,232,1
335,22,1
336,68,1
276,206,1
337,233,1
276,206,1
276,206,1
337,233,1
337,233,1
337,233,1
301,220,1
337,233,1
325,229,1
304,222,1
301,220,1
337,233,1
335,234,1
210,156,1
337,233,1
276,206,1
10,9,1
271,91,1
335,235,1
276,206,1
10,9,1
335,236,1
290,216,1
339,39,1
334,232,1
340,118,1
276,206,1
10,9,1
304,222,1
277,91,1
277,91,1
335,68,1
340,118,1
341,38,1
335,15,1
342,237,1
342,237,1
306,201,1
306,201,1
154,34,1
340,118,1
304,222,1
343,221,1
301,220,1
340,118,1
301,220,1
301,220,1
301,220,1
344,233,1
335,231,1
340,118,1
334,232,1
168,181,1
334,232,1
327,224,1
345,238,1
346,231,1
304,222,1
301,59,1
273,172,1
290,216,1
168,181,1
348,128,1
273,172,1
340,118,1
288,214,1
288,214,1
349,46,1
350,239,1
334,232,1
351,211,1
345,238,1
352,239,1
353,240,1
334,232,1
340,118,1
354,56,1
355,160,1
352,239,1
310,17,1
306,201,1
334,232,1
273,172,1
47,44,1
273,172,1
273,172,1
356,75,1
357,75,1
47,44,1
273,172,1
353,165,1
277,91,1
358,241,1
354,56,1
290,216,1
335,15,1
47,44,1
205,176,1
306,201,1
47,44,1
360,38,1
47,44,1
334,232,1
47,44,1
318,75,1
304,222,1
318,75,1
273,172,1
47,44,1
346,242,1
264,202,1
273,172,1
346,242,1
47,44,1
47,44,1
68,201,1
47,44,1
47,44,1
318,75,1
362,220,1
318,75,1
39,111,1
264,202,1
318,75,1
39,111,1
363,56,1
273,172,1
318,75,1
364,243,1
365,244,1
273,172,1
47,44,1
353,165,1
364,243,1
182,139,1
264,202,1
334,232,1
354,56,1
273,172,1
273,172,1
366,245,1
273,172,1
331,184,1
305,141,1
290,216,1
264,202,1
39,213,1
227,93,1
367,7,1
365,244,1
273,172,1
365,244,1
273,172,1
369,25,1
366,245,1
47,44,1
227,93,1
370,246,1
364,243,1
290,216,1
370,246,1
366,245,1
273,172,1
372,209,1
273,172,1
373,115,1
39,213,1
374,247,1
112,70,1
375,248,1
334,232,1
375,248,1
376,70,1
374,144,1
376,70,1
290,216,1
376,70,1
375,248,1
376,70,1
375,248,1
377,149,1
375,248,1
376,70,1
376,70,1
273,172,1
321,249,1
375,248,1
378,250,1
375,248,1
376,70,1
334,232,1
376,70,1
375,248,1
378,250,1
380,75,1
375,248,1
381,252,1
378,250,1
382,253,1
364,243,1
364,243,1
182,139,1
377,149,1
383,98,1
375,248,1
288,91,1
375,248,1
375,248,1
375,248,1
375,248,1
296,75,1
310,254,1
375,248,1
378,236,1
375,248,1
375,248,1
290,216,1
375,248,1
296,75,1
273,172,1
384,25,1
273,172,1
385,78,1
384,25,1
273,172,1
375,248,1
117,99,1
375,248,1
352,239,1
382,253,1
273,172,1
375,248,1
290,216,1
386,29,1
375,248,1
117,99,1
384,25,1
387,19,1
273,172,1
290,216,1
182,139,1
375,248,1
388,255,1
273,172,1
290,216,1
382,253,1
389,256,1
352,47,1
366,245,1
385,206,1
352,47,1
391,60,1
382,253,1
290,216,1
117,99,1
273,172,1
375,248,1
68,206,1
364,243,1
382,253,1
392,258,1
382,253,1
273,172,1
117,99,1
392,258,1
334,232,1
290,216,1
290,216,1
88,76,1
290,216,1
334,232,1
273,172,1
117,99,1
39,259,1
395,75,1
396,37,1
387,19,1
395,75,1
117,99,1
384,34,1
334,232,1
397,260,1
273,172,1
290,216,1
273,172,1
400,262,1
117,99,1
273,172,1
401,241,1
307,35,1
290,216,1
400,262,1
400,262,1
366,245,1
182,139,1
117,99,1
366,245,1
402,166,1
345,238,1
22,93,1
366,245,1
22,93,1
403,263,1
273,172,1
273,172,1
259,197,1
273,172,1
290,216,1
366,245,1
403,263,1
366,245,1
259,197,1
403,263,1
259,197,1
405,51,1
307,35,1
273,172,1
334,232,1
403,263,1
273,172,1
142,29,1
334,232,1
407,114,1
22,211,1
47,44,1
334,232,1
49,47,1
334,232,1
142,29,1
408,265,1
403,263,1
334,232,1
142,29,1
47,44,1
142,29,1
409,187,1
142,29,1
280,200,1
345,238,1
403,263,1
410,67,1
411,25,1
403,263,1
410,67,1
403,263,1
412,266,1
413,73,1
49,239,1
412,266,1
414,267,1
413,73,1
415,268,1
412,266,1
412,266,1
415,268,1
415,268,1
412,266,1
403,263,1
117,99,1
415,269,1
415,269,1
413,73,1
417,254,1
415,269,1
327,228,1
327,228,1
259,197,1
415,270,1
415,270,1
415,270,1
417,254,1
259,197,1
403,263,1
47,44,1
47,44,1
47,44,1
415,268,1
410,67,1
47,44,1
410,67,1
413,73,1
422,271,1
423,91,1
422,271,1
425,7,1
47,44,1
47,44,1
425,7,1
259,197,1
427,272,1
413,73,1
3,3,1
413,73,1
310,17,1
428,273,1
430,274,1
310,17,1
431,275,1
410,67,1
427,272,1
26,276,1
101,88,1
47,44,1
200,149,1
47,44,1
417,254,1
410,67,1
417,254,1
433,58,1
331,196,1
410,67,1
434,15,1
435,223,1
436,75,1
417,254,1
438,277,1
364,243,1
417,254,1
438,277,1
439,72,1
440,278,1
441,227,1
3,3,1
56,52,1
3,3,1
331,196,1
410,67,1
331,196,1
334,232,1
442,277,1
443,141,1
444,231,1
445,52,1
410,67,1
446,16,1
369,231,1
443,104,1
304,222,1
410,67,1
448,250,1
427,272,1
410,67,1
277,222,1
340,118,1
450,90,1
410,67,1
451,106,1
3,3,1
3,3,1
3,3,1
410,67,1
3,3,1
403,263,1
453,163,1
3,3,1
410,67,1
325,229,1
455,92,1
410,67,1
457,279,1
443,70,1
68,104,1
459,280,1
460,94,1
462,184,1
463,279,1
462,184,1
410,67,1
466,196,1
413,73,1
467,202,1
468,184,1
410,67,1
410,67,1
467,202,1
469,184,1
5,5,1
306,201,1
472,283,1
473,196,1
116,196,1
474,60,1
475,256,1
364,243,1
477,36,1
160,89,1
478,284,1
417,285,1
147,118,1
479,286,1
374,30,1
479,286,1
481,287,1
482,196,1
482,196,1
485,290,1
486,291,1
482,196,1
487,184,1
476,22,1
486,291,1
448,250,1
476,84,1
476,84,1
486,291,1
481,287,1
476,292,1
476,292,1
481,287,1
334,232,1
486,291,1
491,160,1
492,293,1
493,145,1
486,291,1
494,294,1
494,294,1
494,294,1
486,291,1
491,160,1
270,205,1
495,295,1
492,293,1
497,180,1
498,296,1
270,205,1
486,291,1
498,296,1
334,232,1
486,291,1
270,205,1
498,296,1
492,293,1
366,245,1
486,291,1
498,296,1
366,245,1
345,238,1
500,293,1
486,291,1
501,150,1
498,296,1
502,49,1
503,59,1
501,150,1
486,291,1
413,73,1
504,297,1
142,29,1
486,291,1
8,123,1
366,245,1
501,150,1
486,291,1
498,296,1
486,291,1
506,56,1
498,296,1
498,296,1
486,291,1
334,232,1
498,296,1
481,287,1
242,184,1
509,298,1
510,299,1
506,56,1
511,196,1
512,300,1
142,29,1
513,196,1
481,287,1
498,296,1
512,300,1
512,300,1
512,300,1
498,296,1
366,245,1
512,300,1
366,245,1
504,297,1
512,300,1
415,268,1
516,255,1
366,245,1
517,301,1
518,196,1
517,301,1
498,296,1
512,300,1
492,293,1
334,232,1
313,227,1
47,44,1
520,302,1
81,29,1
366,245,1
517,196,1
517,196,1
366,245,1
366,245,1
522,196,1
486,291,1
366,245,1
486,291,1
286,81,1
334,232,1
366,245,1
366,245,1
486,291,1
524,287,1
506,304,1
366,245,1
81,29,1
308,228,1
88,76,1
308,228,1
286,81,1
486,291,1
366,245,1
486,291,1
334,232,1
88,76,1
308,228,1
526,308,1
527,309,1
486,291,1
528,150,1
529,272,1
17,272,1
305,141,1
529,272,1
530,310,1
325,229,1
308,228,1
334,232,1
308,228,1
532,272,1
504,297,1
533,49,1
364,243,1
334,232,1
308,228,1
504,297,1
486,291,1
413,73,1
443,160,1
81,29,1
81,29,1
486,291,1
415,268,1
81,29,1
81,29,1
366,245,1
447,312,1
334,232,1
504,297,1
536,314,1
81,29,1
486,291,1
502,49,1
325,229,1
537,293,1
366,245,1
538,315,1
270,205,1
413,73,1
539,196,1
541,317,1
423,304,1
541,317,1
542,19,1
422,271,1
541,317,1
544,33,1
226,168,1
504,297,1
545,290,1
226,168,1
541,317,1
544,33,1
413,73,1
506,56,1
546,288,1
504,297,1
334,232,1
486,291,1
504,297,1
547,318,1
334,232,1
486,291,1
486,291,1
504,297,1
366,245,1
486,291,1
504,297,1
313,227,1
486,291,1
443,207,1
285,319,1
285,319,1
492,243,1
486,291,1
551,178,1
504,297,1
366,245,1
98,85,1
325,229,1
366,245,1
325,229,1
98,85,1
504,297,1
552,231,1
552,231,1
547,318,1
273,172,1
554,49,1
403,263,1
504,297,1
415,268,1
547,318,1
142,29,1
542,19,1
556,321,1
142,29,1
492,293,1
492,293,1
67,282,1
142,29,1
375,248,1
142,29,1
560,150,1
561,37,1
486,291,1
205,176,1
27,27,1
374,196,1
375,248,1
375,248,1
375,248,1
562,59,1
562,59,1
375,248,1
375,248,1
559,85,1
486,291,1
403,263,1
486,291,1
325,229,1
486,291,1
403,263,1
413,73,1
417,254,1
547,318,1
375,248,1
366,245,1
417,254,1
334,232,1
27,27,1
486,291,1
403,263,1
566,149,1
366,245,1
567,301,1
366,245,1
403,263,1
273,172,1
366,245,1
568,323,1
334,232,1
569,134,1
52,324,1
568,187,1
27,27,1
84,34,1
375,248,1
273,172,1
571,220,1
366,245,1
486,291,1
375,248,1
486,291,1
154,34,1
375,248,1
27,27,1
273,172,1
375,248,1
375,248,1
572,186,1
250,189,1
375,248,1
486,291,1
443,174,1
375,248,1
334,232,1
573,65,1
486,291,1
574,325,1
375,248,1
291,65,1
8,243,1
575,235,1
443,174,1
375,248,1
375,248,1
486,291,1
250,189,1
576,170,1
8,243,1
403,263,1
486,291,1
250,189,1
27,27,1
366,245,1
403,263,1
27,27,1
250,189,1
170,33,1
250,189,1
250,189,1
366,245,1
366,245,1
250,189,1
486,291,1
366,245,1
250,189,1
366,245,1
486,291,1
334,232,1
403,263,1
250,189,1
147,118,1
571,220,1
170,33,1
486,291,1
68,324,1
578,88,1
144,117,1
27,27,1
486,291,1
250,189,1
10,9,1
571,220,1
273,172,1
571,220,1
486,291,1
10,9,1
250,189,1
580,75,1
581,145,1
10,9,1
486,291,1
532,327,1
250,189,1
10,9,1
493,184,1
250,189,1
582,22,1
250,189,1
375,248,1
27,27,1
250,189,1
485,290,1
250,189,1
273,172,1
583,58,1
585,72,1
586,329,1
578,88,1
486,291,1
27,27,1
587,29,1
586,329,1
250,189,1
10,9,1
387,19,1
498,296,1
575,235,1
586,329,1
334,232,1
387,19,1
250,189,1
10,9,1
486,291,1
334,232,1
387,19,1
10,9,1
498,296,1
588,29,1
10,9,1
486,291,1
10,9,1
250,189,1
6,6,1
578,88,1
10,9,1
10,9,1
10,9,1
387,19,1
498,296,1
414,267,1
10,9,1
486,291,1
250,189,1
590,200,1
250,189,1
414,267,1
588,29,1
590,200,1
387,19,1
590,200,1
10,9,1
486,291,1
250,189,1
10,9,1
586,329,1
578,88,1
498,296,1
593,227,1
10,9,1
250,189,1
486,291,1
10,9,1
578,88,1
387,19,1
498,296,1
27,27,1
486,291,1
35,302,1
578,88,1
586,329,1
594,331,1
35,302,1
486,291,1
35,302,1
366,245,1
250,189,1
586,329,1
364,243,1
366,245,1
27,27,1
366,245,1
387,19,1
414,267,1
366,245,1
486,291,1
68,227,1
596,332,1
250,189,1
486,291,1
366,245,1
414,267,1
586,329,1
597,333,1
486,291,1
598,250,1
486,291,1
599,250,1
600,143,1
315,200,1
486,291,1
586,329,1
486,291,1
366,245,1
309,225,1
601,334,1
10,9,1
602,335,1
603,170,1
602,335,1
10,9,1
604,336,1
586,329,1
486,291,1
315,200,1
605,74,1
591,115,1
591,337,1
532,301,1
269,84,1
586,329,1
606,36,1
486,291,1
414,267,1
607,148,1
608,64,1
608,64,1
269,84,1
486,291,1
315,200,1
325,229,1
364,243,1
609,148,1
575,235,1
610,293,1
10,9,1
538,315,1
10,9,1
603,170,1
414,267,1
609,148,1
586,329,1
414,267,1
486,291,1
609,148,1
387,19,1
486,291,1
612,338,1
366,245,1
613,196,1
613,196,1
492,293,1
486,291,1
609,148,1
315,200,1
492,293,1
486,291,1
388,301,1
614,196,1
364,243,1
493,145,1
492,293,1
138,56,1
366,245,1
547,318,1
27,27,1
615,339,1
138,56,1
27,27,1
492,293,1
615,339,1
538,315,1
609,148,1
615,339,1
255,341,1
609,148,1
617,342,1
615,339,1
10,9,1
255,341,1
615,339,1
486,291,1
230,12,1
615,339,1
47,44,1
492,293,1
486,291,1
315,200,1
615,339,1
575,235,1
492,293,1
615,339,1
27,27,1
615,339,1
615,339,1
615,339,1
615,339,1
615,339,1
517,255,1
615,339,1
615,339,1
615,339,1
578,88,1
371,227,1
609,148,1
557,343,1
615,339,1
486,291,1
615,339,1
10,9,1
615,339,1
609,148,1
618,309,1
10,9,1
615,339,1
486,291,1
618,309,1
578,88,1
615,339,1
619,50,1
615,339,1
578,88,1
615,339,1
615,339,1
620,72,1
619,50,1
615,339,1
27,27,1
615,339,1
47,44,1
615,339,1
621,329,1
615,339,1
27,27,1
615,339,1
615,339,1
623,290,1
615,339,1
47,44,1
315,200,1
142,29,1
615,339,1
615,339,1
615,339,1
63,227,1
615,339,1
615,339,1
486,291,1
47,44,1
47,44,1
615,339,1
624,344,1
615,339,1
615,339,1
615,339,1
615,339,1
47,44,1
441,227,1
615,339,1
615,339,1
27,27,1
486,291,1
615,339,1
615,339,1
615,339,1
27,27,1
538,315,1
486,291,1
315,200,1
615,339,1
624,344,1
615,339,1
624,344,1
27,27,1
366,245,1
486,291,1
586,329,1
624,344,1
626,196,1
626,196,1
486,291,1
623,260,1
96,83,1
27,27,1
486,291,1
47,44,1
615,339,1
615,339,1
39,259,1
486,291,1
628,172,1
629,34,1
96,83,1
629,34,1
486,291,1
629,34,1
615,339,1
630,227,1
315,200,1
486,291,1
88,76,1
538,315,1
615,339,1
621,329,1
10,9,1
315,200,1
10,9,1
615,339,1
575,235,1
493,145,1
10,9,1
157,64,1
493,145,1
10,9,1
486,291,1
10,9,1
486,291,1
10,9,1
30,30,1
632,346,1
10,9,1
30,30,1
10,9,1
10,9,1
10,9,1
22,2,1
10,9,1
10,9,1
10,9,1
